Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
    1634   -0.0000002123  -0.0000019779  -0.0000020418   0.0000018295   0.0000013834
    1635    0.0000012579  -0.0000020747  -0.0000020875   0.0000033454   0.0000025685
    1636    0.0000021842  -0.0000019339  -0.0000021099   0.0000042940   0.0000032376
    1637    0.0000145717   0.0000071498   0.0000000145   0.0000145571   0.0000096982
    1638    0.0000471096   0.0000166960   0.0000042873   0.0000428223   0.0000293556
    1639   -0.0000010770  -0.0000134973  -0.0000264557   0.0000253787   0.0000169079
    1640   -0.0000005341  -0.0000077396  -0.0000146787   0.0000141446   0.0000094233
    1641   -0.0000003752  -0.0000006735  -0.0000120970   0.0000117218   0.0000089042
    1642   -0.0000003961  -0.0000006212  -0.0000102452   0.0000098491   0.0000074912
    1643    0.0000000859  -0.0000009274  -0.0000081771   0.0000082629   0.0000060044
    1644    0.0000004210  -0.0000013392  -0.0000058165   0.0000062375   0.0000042846
    1645    0.0000004732  -0.0000018050  -0.0000034083   0.0000038815   0.0000025987
    1646   -0.0000001176  -0.0000014428  -0.0000021868   0.0000020692   0.0000013964
    1647    0.0000007054  -0.0000015786  -0.0000024274   0.0000031329   0.0000021588
    1648    0.0000017016  -0.0000017662  -0.0000025684   0.0000042700   0.0000030237
    1649    0.0000023477  -0.0000016902  -0.0000026810   0.0000050287   0.0000035491
    1650    0.0000166751   0.0000049547  -0.0000007866   0.0000174617   0.0000118577
    1651    0.0000526138   0.0000103771   0.0000031161   0.0000494977   0.0000356125
    1652   -0.0000014756  -0.0000208136  -0.0000393265   0.0000378509   0.0000252173
    1653   -0.0000008487  -0.0000136181  -0.0000147302   0.0000138814   0.0000102770
    1654   -0.0000006411  -0.0000010795  -0.0000103918   0.0000097507   0.0000073377
    1655   -0.0000008815  -0.0000009839  -0.0000079833   0.0000071018   0.0000054240
    1656   -0.0000005505  -0.0000011918  -0.0000054417   0.0000048912   0.0000035416
    1657   -0.0000002038  -0.0000016044  -0.0000030659   0.0000028621   0.0000019068
    1658   -0.0000000248  -0.0000010656  -0.0000020691   0.0000020443   0.0000013619
    1659    0.0000008052  -0.0000007190  -0.0000024673   0.0000032725   0.0000021818
    1660    0.0000016568  -0.0000011808  -0.0000027540   0.0000044108   0.0000029783
    1661    0.0000021301  -0.0000012919  -0.0000029556   0.0000050857   0.0000034548
    1662    0.0000025549  -0.0000013421  -0.0000031170   0.0000056719   0.0000038656
    1663    0.0000204612   0.0000017392  -0.0000016613   0.0000221225   0.0000158719
    1664    0.0000633539   0.0000014023   0.0000005527   0.0000628012   0.0000479852
    1665   -0.0000020349  -0.0000213582  -0.0000562389   0.0000542040   0.0000366017
    1666   -0.0000013139  -0.0000123077  -0.0000204652   0.0000191513   0.0000128046
    1667   -0.0000010212  -0.0000012354  -0.0000079964   0.0000069751   0.0000052851
    1668   -0.0000011968  -0.0000012625  -0.0000051755   0.0000039787   0.0000030356
    1669   -0.0000008280  -0.0000014542  -0.0000024187   0.0000015907   0.0000010677
    1670   -0.0000000073  -0.0000008103  -0.0000018080   0.0000018007   0.0000012019
    1671    0.0000011530  -0.0000005978  -0.0000022287   0.0000033817   0.0000022533
    1672    0.0000018210  -0.0000007166  -0.0000026356   0.0000044566   0.0000029784
    1673    0.0000022635  -0.0000008543  -0.0000029889   0.0000052525   0.0000035194
    1674    0.0000026872  -0.0000007511  -0.0000032695   0.0000059567   0.0000039839
    1675    0.0000031297  -0.0000008070  -0.0000034651   0.0000065948   0.0000044207
    1676    0.0000242958   0.0000003649  -0.0000026269   0.0000269226   0.0000196603
    1677    0.0000741528  -0.0000007952  -0.0000049869   0.0000791397   0.0000593303
    1678   -0.0000024241  -0.0000168919  -0.0000819098   0.0000794856   0.0000564078
    1679   -0.0000016731  -0.0000079463  -0.0000297750   0.0000281019   0.0000196535
    1680   -0.0000003933  -0.0000013194  -0.0000059169   0.0000055237   0.0000039414
    1681    0.0000002674  -0.0000014172  -0.0000042551   0.0000045226   0.0000030453
    1682    0.0000013511  -0.0000016114  -0.0000025295   0.0000038806   0.0000027021
    1683    0.0000021402  -0.0000014072  -0.0000019091   0.0000040493   0.0000029409
    1684    0.0000022438  -0.0000008902  -0.0000023118   0.0000045557   0.0000031055
    1685    0.0000017992  -0.0000007370  -0.0000027747   0.0000045739   0.0000030530
    1686    0.0000016821  -0.0000007020  -0.0000032402   0.0000049223   0.0000032797
    1687    0.0000022843  -0.0000004252  -0.0000036258   0.0000059101   0.0000039417
    1688    0.0000031990  -0.0000003868  -0.0000038649   0.0000070639   0.0000047060
    1689    0.0000299177  -0.0000040231  -0.0000046148   0.0000345326   0.0000263389
    1690    0.0000902895  -0.0000041810  -0.0000207064   0.0001109960   0.0000797887
    1691   -0.0000004721  -0.0000147613  -0.0001461099   0.0001456378   0.0001069577
    1692   -0.0000000076  -0.0000042572  -0.0000623963   0.0000623888   0.0000464433
    1693    0.0000041262   0.0000001508  -0.0000185726   0.0000226988   0.0000161502
    1694    0.0000058856  -0.0000001012  -0.0000112473   0.0000171329   0.0000115847
    1695    0.0000076664  -0.0000005346  -0.0000064886   0.0000141550   0.0000094692
    1696    0.0000079762  -0.0000011541  -0.0000035166   0.0000114929   0.0000080866
    1697    0.0000060000  -0.0000017067  -0.0000020053   0.0000080053   0.0000060464
    1698    0.0000021686  -0.0000014087  -0.0000030822   0.0000052508   0.0000035738
    1699    0.0000011406  -0.0000043049  -0.0000061109   0.0000072515   0.0000050295
    1700    0.0000020940  -0.0000055385  -0.0000139199   0.0000160139   0.0000106719
    1701    0.0000030633  -0.0000067437  -0.0000246223   0.0000276856   0.0000187029
    1702    0.0000407234  -0.0000097687  -0.0000540517   0.0000947751   0.0000631818
    1703    0.0001201252  -0.0000146108  -0.0001050529   0.0002251781   0.0001509720
    1704    0.0000034964  -0.0000083414  -0.0002401688   0.0002436653   0.0001830518
    1705    0.0000035779   0.0000026714  -0.0001208422   0.0001244201   0.0000953610
    1706    0.0000111859   0.0000033183  -0.0000452421   0.0000564280   0.0000407189
    1707    0.0000145886   0.0000026874  -0.0000251113   0.0000396999   0.0000271446
    1708    0.0000180328   0.0000017232  -0.0000136759   0.0000317087   0.0000211264
    1709    0.0000184392   0.0000004209  -0.0000072629   0.0000257021   0.0000175774
    1710    0.0000135747  -0.0000013225  -0.0000035435   0.0000171182   0.0000124022
    1711    0.0000050257  -0.0000035398  -0.0000044101   0.0000094358   0.0000069478
    1712    0.0000034775  -0.0000061471  -0.0000193710   0.0000228485   0.0000152839
    1713    0.0000052376  -0.0000089626  -0.0000436417   0.0000488794   0.0000335012
    1714    0.0000076395  -0.0000120541  -0.0000778977   0.0000855371   0.0000596831
    1715    0.0000548557  -0.0000195251  -0.0001438579   0.0001987135   0.0001337645
    1716    0.0001520326  -0.0000296254  -0.0002325390   0.0003845716   0.0002563218
    1717    0.0001100952   0.0000039290  -0.0000227240   0.0001328191   0.0000936166
    1718    0.0000327927   0.0000035842  -0.0000228131   0.0000556058   0.0000370589
    1719    0.0000075419   0.0000031641  -0.0000498753   0.0000574172   0.0000425833
    1720    0.0000110514   0.0000027609  -0.0000650354   0.0000760868   0.0000556145
    1721    0.0000121497   0.0000022995  -0.0000678645   0.0000800142   0.0000581324
    1722    0.0000125488   0.0000016404  -0.0000645206   0.0000770693   0.0000555658
    1723    0.0000154116   0.0000005379  -0.0000590851   0.0000744968   0.0000525275
    1724    0.0000203332  -0.0000009991  -0.0000498159   0.0000701491   0.0000479122
    1725    0.0000327213  -0.0000027402  -0.0000367748   0.0000694961   0.0000462997
    1726    0.0000602671  -0.0000044634  -0.0000253475   0.0000856145   0.0000594751
    1727    0.0001075741  -0.0000062149  -0.0000182838   0.0001258579   0.0000925219
    1728    0.0002396986  -0.0000087421  -0.0000403397   0.0002800383   0.0002043482
    1729    0.0004318705  -0.0000112072  -0.0000918511   0.0005237216   0.0003757066
    1730    0.0000699899   0.0000005676  -0.0000101368   0.0000801267   0.0000579592
    1731    0.0000188749   0.0000008333  -0.0000087675   0.0000276423   0.0000186986
    1732    0.0000036738   0.0000006890  -0.0000210320   0.0000247058   0.0000179668
    1733    0.0000059548   0.0000006513  -0.0000264002   0.0000323550   0.0000231202
    1734    0.0000071065   0.0000005814  -0.0000275008   0.0000346073   0.0000245000
    1735    0.0000070245   0.0000003906  -0.0000264916   0.0000335161   0.0000236468
    1736    0.0000075536  -0.0000000720  -0.0000248132   0.0000323668   0.0000225444
    1737    0.0000084867  -0.0000007830  -0.0000214350   0.0000299217   0.0000204081
    1738    0.0000114411  -0.0000015545  -0.0000161312   0.0000275724   0.0000183780
    1739    0.0000200638  -0.0000022209  -0.0000112217   0.0000312855   0.0000214587
    1740    0.0000360398  -0.0000027468  -0.0000078513   0.0000438911   0.0000319805
    1741    0.0001076899  -0.0000024336  -0.0000209516   0.0001286415   0.0000926576
    1742    0.0002374396  -0.0000014431  -0.0000564369   0.0002938765   0.0002081566
    1743    0.0000290765  -0.0000004464  -0.0000037113   0.0000327878   0.0000240642
    1744    0.0000069153  -0.0000003646  -0.0000034497   0.0000103650   0.0000070909
    1745    0.0000015292  -0.0000005289  -0.0000084329   0.0000099620   0.0000070070
    1746    0.0000026776  -0.0000004292  -0.0000086110   0.0000112886   0.0000077694
    1747    0.0000037840  -0.0000003647  -0.0000085696   0.0000123536   0.0000083762
    1748    0.0000037615  -0.0000003814  -0.0000084866   0.0000122481   0.0000083005
    1749    0.0000030846  -0.0000005540  -0.0000081938   0.0000112783   0.0000076693
    1750    0.0000020189  -0.0000008393  -0.0000070521   0.0000090710   0.0000061791
    1751    0.0000005929  -0.0000010991  -0.0000052396   0.0000058325   0.0000039980
    1752    0.0000001462  -0.0000012138  -0.0000036563   0.0000038025   0.0000025671
    1753    0.0000008629  -0.0000011141  -0.0000025934   0.0000034563   0.0000023105
    1754    0.0000347223   0.0000009731  -0.0000083001   0.0000430224   0.0000301668
    1755    0.0001049870   0.0000049397  -0.0000244153   0.0001294023   0.0000903906
    1756    0.0000040927  -0.0000006768  -0.0000042292   0.0000083220   0.0000055636
    1757    0.0000009324  -0.0000008092  -0.0000076349   0.0000085673   0.0000060330
    1758    0.0000003906  -0.0000004044  -0.0000104743   0.0000108649   0.0000080692
    1759    0.0000009863  -0.0000004330  -0.0000100047   0.0000109910   0.0000079650
    1760    0.0000019709  -0.0000005095  -0.0000094779   0.0000114489   0.0000080248
    1761    0.0000022977  -0.0000006619  -0.0000088024   0.0000111001   0.0000076584
    1762    0.0000017022  -0.0000009179  -0.0000075461   0.0000092483   0.0000063509
    1763    0.0000006341  -0.0000012099  -0.0000055277   0.0000061618   0.0000042137
    1764   -0.0000001680  -0.0000014394  -0.0000034935   0.0000033255   0.0000022357
    1765    0.0000004709  -0.0000015332  -0.0000025795   0.0000030504   0.0000020652
    1766    0.0000016300  -0.0000014707  -0.0000022566   0.0000038866   0.0000027380
    1767    0.0000208947   0.0000030161  -0.0000008341   0.0000217289   0.0000154481
    1768    0.0000643734   0.0000087994  -0.0000013437   0.0000657171   0.0000471373
    1769   -0.0000005326  -0.0000069181  -0.0000136841   0.0000131515   0.0000087624
    1770   -0.0000003322  -0.0000035604  -0.0000117588   0.0000114266   0.0000078484
    1771   -0.0000002107  -0.0000002948  -0.0000117799   0.0000115692   0.0000088672
    1772    0.0000002217  -0.0000004279  -0.0000105382   0.0000107599   0.0000080387
    1773    0.0000008875  -0.0000006379  -0.0000092450   0.0000101324   0.0000072788
    1774    0.0000011754  -0.0000009329  -0.0000076446   0.0000088200   0.0000061366
    1775    0.0000009352  -0.0000013025  -0.0000056179   0.0000065530   0.0000044380
    1776   -0.0000000529  -0.0000016500  -0.0000033173   0.0000032644   0.0000021748
    1777   -0.0000002050  -0.0000018896  -0.0000019796   0.0000017747   0.0000013318
    1778    0.0000012914  -0.0000019233  -0.0000021742   0.0000034657   0.0000025748
    1779    0.0000022551  -0.0000018024  -0.0000022438   0.0000044990   0.0000033041
    1780    0.0000155846   0.0000075772  -0.0000005609   0.0000161455   0.0000107558
    1781    0.0000501119   0.0000178526   0.0000025774   0.0000475345   0.0000323330
    1782   -0.0000009435  -0.0000133901  -0.0000276477   0.0000267042   0.0000178033
    1783   -0.0000004431  -0.0000081218  -0.0000143951   0.0000139520   0.0000093101
    1784   -0.0000002365  -0.0000007307  -0.0000117903   0.0000115538   0.0000087037
    1785   -0.0000003007  -0.0000005926  -0.0000099987   0.0000096980   0.0000073503
    1786    0.0000001340  -0.0000008164  -0.0000079897   0.0000081237   0.0000059175
    1787    0.0000004193  -0.0000011953  -0.0000056882   0.0000061075   0.0000042166
    1788    0.0000004342  -0.0000016407  -0.0000033194   0.0000037536   0.0000025052
    1789   -0.0000001559  -0.0000013380  -0.0000020480   0.0000018921   0.0000012735
    1790    0.0000007366  -0.0000015212  -0.0000023406   0.0000030772   0.0000021233
    1791    0.0000017690  -0.0000017125  -0.0000025556   0.0000043246   0.0000030544
    1792    0.0000024533  -0.0000016362  -0.0000027250   0.0000051783   0.0000036376
    1793    0.0000178315   0.0000050815  -0.0000012043   0.0000190358   0.0000129225
    1794    0.0000560171   0.0000105405   0.0000019695   0.0000540476   0.0000387020
    1795   -0.0000014115  -0.0000202301  -0.0000400587   0.0000386472   0.0000257487
    1796   -0.0000007640  -0.0000136345  -0.0000144897   0.0000137257   0.0000102452
    1797   -0.0000004986  -0.0000010865  -0.0000101086   0.0000096099   0.0000071769
    1798   -0.0000007078  -0.0000009855  -0.0000077561   0.0000070483   0.0000053182
    1799   -0.0000004850  -0.0000010799  -0.0000052561   0.0000047711   0.0000034640
    1800   -0.0000001831  -0.0000014626  -0.0000029128   0.0000027297   0.0000018196
    1801   -0.0000000522  -0.0000009112  -0.0000019084   0.0000018562   0.0000012377
    1802    0.0000008773  -0.0000006691  -0.0000023268   0.0000032041   0.0000021349
    1803    0.0000017637  -0.0000011478  -0.0000026616   0.0000044254   0.0000029967
    1804    0.0000022631  -0.0000012441  -0.0000029205   0.0000051836   0.0000035242
    1805    0.0000026985  -0.0000012933  -0.0000031270   0.0000058255   0.0000039686
    1806    0.0000212549   0.0000018435  -0.0000018738   0.0000231287   0.0000165479
    1807    0.0000657087   0.0000012093   0.0000002877   0.0000654210   0.0000499732
    1808   -0.0000019627  -0.0000209574  -0.0000556910   0.0000537283   0.0000363007
    1809   -0.0000012272  -0.0000120502  -0.0000200930   0.0000188658   0.0000126133
    1810   -0.0000009075  -0.0000011736  -0.0000077036   0.0000067960   0.0000051284
    1811   -0.0000010932  -0.0000011510  -0.0000049694   0.0000038762   0.0000029597
    1812   -0.0000006978  -0.0000013383  -0.0000023004   0.0000016026   0.0000010747
    1813    0.0000002109  -0.0000007814  -0.0000017086   0.0000019195   0.0000012790
    1814    0.0000013549  -0.0000005774  -0.0000021033   0.0000034581   0.0000023090
    1815    0.0000020011  -0.0000006981  -0.0000025190   0.0000045202   0.0000030301
    1816    0.0000024214  -0.0000008353  -0.0000028954   0.0000053169   0.0000035717
    1817    0.0000028201  -0.0000007199  -0.0000032060   0.0000060261   0.0000040348
    1818    0.0000032089  -0.0000007728  -0.0000034348   0.0000066437   0.0000044549
    1819    0.0000245609   0.0000004034  -0.0000026708   0.0000272317   0.0000198709
    1820    0.0000750506  -0.0000009878  -0.0000049061   0.0000799567   0.0000600549
    1821   -0.0000022844  -0.0000168274  -0.0000797940   0.0000775096   0.0000548911
    1822   -0.0000015529  -0.0000078164  -0.0000288701   0.0000273172   0.0000190664
    1823   -0.0000002433  -0.0000012667  -0.0000057059   0.0000054625   0.0000038689
    1824    0.0000004687  -0.0000013845  -0.0000041221   0.0000045909   0.0000030772
    1825    0.0000015604  -0.0000015798  -0.0000024634   0.0000040238   0.0000028176
    1826    0.0000023573  -0.0000013609  -0.0000018693   0.0000042266   0.0000030744
    1827    0.0000024635  -0.0000008467  -0.0000022412   0.0000047047   0.0000032196
    1828    0.0000020192  -0.0000006969  -0.0000026859   0.0000047051   0.0000031469
    1829    0.0000018764  -0.0000006766  -0.0000031264   0.0000050028   0.0000033330
    1830    0.0000024012  -0.0000004146  -0.0000034996   0.0000059008   0.0000039323
    1831    0.0000032169  -0.0000003840  -0.0000037582   0.0000069752   0.0000046475
    1832    0.0000294654  -0.0000038962  -0.0000045580   0.0000340233   0.0000259210
    1833    0.0000892981  -0.0000040693  -0.0000204643   0.0001097624   0.0000788866
    1834    0.0000001689  -0.0000147486  -0.0001410783   0.0001412473   0.0001033929
    1835    0.0000009672  -0.0000046099  -0.0000600962   0.0000610634   0.0000449805
    1836    0.0000049061  -0.0000000709  -0.0000180677   0.0000229739   0.0000161030
    1837    0.0000067306  -0.0000003471  -0.0000111072   0.0000178379   0.0000119672
    1838    0.0000083883  -0.0000007394  -0.0000065646   0.0000149530   0.0000100419
    1839    0.0000085202  -0.0000012673  -0.0000036691   0.0000121893   0.0000086027
    1840    0.0000063565  -0.0000017078  -0.0000021507   0.0000085071   0.0000063804
    1841    0.0000024113  -0.0000015581  -0.0000029849   0.0000053961   0.0000037254
    1842    0.0000011503  -0.0000040433  -0.0000061827   0.0000073330   0.0000050243
    1843    0.0000019215  -0.0000051254  -0.0000140531   0.0000159746   0.0000106664
    1844    0.0000027165  -0.0000062383  -0.0000248238   0.0000275404   0.0000187168
    1845    0.0000392881  -0.0000091372  -0.0000544273   0.0000937154   0.0000624423
    1846    0.0001168603  -0.0000139031  -0.0001053970   0.0002222573   0.0001488303
    1847    0.0000054988  -0.0000084613  -0.0002307302   0.0002362290   0.0001765904
    1848    0.0000077347   0.0000001174  -0.0001158412   0.0001235759   0.0000922683
    1849    0.0000132535   0.0000025051  -0.0000438646   0.0000571181   0.0000404419
    1850    0.0000168361   0.0000018623  -0.0000248323   0.0000416684   0.0000281220
    1851    0.0000199174   0.0000010543  -0.0000139960   0.0000339134   0.0000226397
    1852    0.0000197561   0.0000000019  -0.0000078168   0.0000275730   0.0000189333
    1853    0.0000143312  -0.0000013579  -0.0000042247   0.0000185559   0.0000133089
    1854    0.0000054032  -0.0000033448  -0.0000051453   0.0000105485   0.0000075180
    1855    0.0000034612  -0.0000057961  -0.0000198362   0.0000232974   0.0000156288
    1856    0.0000049021  -0.0000082963  -0.0000441776   0.0000490797   0.0000338395
    1857    0.0000070258  -0.0000112046  -0.0000784954   0.0000855213   0.0000600155
    1858    0.0000527879  -0.0000183234  -0.0001449067   0.0001976946   0.0001334159
    1859    0.0001463260  -0.0000281788  -0.0002340526   0.0003803786   0.0002536852
    1860    0.0001020559   0.0000032554  -0.0000264983   0.0001285543   0.0000896625
    1861    0.0000316515   0.0000035941  -0.0000295899   0.0000612414   0.0000408450
    1862    0.0000081971   0.0000030910  -0.0000552070   0.0000634041   0.0000469319
    1863    0.0000113004   0.0000022833  -0.0000682088   0.0000795092   0.0000580047
    1864    0.0000121932   0.0000016391  -0.0000696809   0.0000818741   0.0000593388
    1865    0.0000128698   0.0000010206  -0.0000653533   0.0000782231   0.0000561716
    1866    0.0000160118   0.0000001256  -0.0000589142   0.0000749261   0.0000526010
    1867    0.0000210824  -0.0000011195  -0.0000487999   0.0000698823   0.0000475739
    1868    0.0000335891  -0.0000024699  -0.0000354893   0.0000690784   0.0000460330
    1869    0.0000612254  -0.0000038301  -0.0000242941   0.0000855195   0.0000594964
    1870    0.0001084946  -0.0000052840  -0.0000177553   0.0001262499   0.0000926917
    1871    0.0002375419  -0.0000075157  -0.0000387418   0.0002762836   0.0002015920
    1872    0.0004241693  -0.0000093646  -0.0000879168   0.0005120860   0.0003674453
    1873    0.0000637885   0.0000007440  -0.0000121010   0.0000758895   0.0000541170
    1874    0.0000174015   0.0000012973  -0.0000116344   0.0000290360   0.0000193814
    1875    0.0000038956   0.0000007201  -0.0000229135   0.0000268091   0.0000195160
    1876    0.0000058711   0.0000004423  -0.0000274793   0.0000333504   0.0000238420
    1877    0.0000068889   0.0000002434  -0.0000281787   0.0000350676   0.0000248172
    1878    0.0000069696   0.0000000582  -0.0000268140   0.0000337836   0.0000237791
    1879    0.0000077638  -0.0000002867  -0.0000246565   0.0000324203   0.0000224911
    1880    0.0000088872  -0.0000008009  -0.0000208861   0.0000297733   0.0000202333
    1881    0.0000119804  -0.0000013068  -0.0000155132   0.0000274936   0.0000183189
    1882    0.0000206695  -0.0000017109  -0.0000108038   0.0000314733   0.0000215805
    1883    0.0000366112  -0.0000020438  -0.0000077671   0.0000443784   0.0000321627
    1884    0.0001061905  -0.0000013021  -0.0000194910   0.0001256815   0.0000904972
    1885    0.0002322548   0.0000001761  -0.0000522531   0.0002845079   0.0002017337
    1886    0.0000246077   0.0000005926  -0.0000057254   0.0000303332   0.0000213227
    1887    0.0000055633   0.0000004590  -0.0000046452   0.0000102086   0.0000068007
    1888    0.0000015361  -0.0000004737  -0.0000084498   0.0000099858   0.0000070370
    1889    0.0000024271  -0.0000004610  -0.0000085120   0.0000109390   0.0000075530
    1890    0.0000034380  -0.0000004636  -0.0000085074   0.0000119454   0.0000081156
    1891    0.0000035023  -0.0000004787  -0.0000083865   0.0000118887   0.0000080627
    1892    0.0000030244  -0.0000005806  -0.0000079386   0.0000109629   0.0000074445
    1893    0.0000021859  -0.0000007541  -0.0000066877   0.0000088736   0.0000060224
    1894    0.0000009758  -0.0000008898  -0.0000049507   0.0000059266   0.0000040374
    1895    0.0000006868  -0.0000009098  -0.0000035624   0.0000042492   0.0000028597
    1896    0.0000013992  -0.0000006753  -0.0000027305   0.0000041297   0.0000027511
    1897    0.0000347605   0.0000021104  -0.0000075849   0.0000423454   0.0000295587
    1898    0.0001042127   0.0000073138  -0.0000220050   0.0001262178   0.0000880087
    1899    0.0000014019  -0.0000006195  -0.0000065680   0.0000079700   0.0000055200
    1900    0.0000006479  -0.0000016633  -0.0000078573   0.0000085052   0.0000058594
    1901    0.0000004116  -0.0000003169  -0.0000102263   0.0000106379   0.0000079177
    1902    0.0000008808  -0.0000003813  -0.0000097455   0.0000106263   0.0000077345
    1903    0.0000017942  -0.0000004838  -0.0000092434   0.0000110375   0.0000077640
    1904    0.0000021098  -0.0000006031  -0.0000085644   0.0000106742   0.0000073918
    1905    0.0000016237  -0.0000007824  -0.0000072447   0.0000088684   0.0000061104
    1906    0.0000007307  -0.0000009920  -0.0000051845   0.0000059152   0.0000040534
    1907    0.0000001380  -0.0000011576  -0.0000032565   0.0000033945   0.0000022823
    1908    0.0000009068  -0.0000011706  -0.0000024962   0.0000034030   0.0000022854
    1909    0.0000021018  -0.0000009924  -0.0000023304   0.0000044322   0.0000030289
    1910    0.0000221707   0.0000054413  -0.0000018422   0.0000240130   0.0000164042
    1911    0.0000678006   0.0000144236  -0.0000041025   0.0000719031   0.0000497401
    1912    0.0000003484  -0.0000081535  -0.0000172795   0.0000176280   0.0000117457
    1913    0.0000000141  -0.0000051199  -0.0000112821   0.0000112962   0.0000075356
    1914   -0.0000001013  -0.0000003074  -0.0000111232   0.0000110218   0.0000084002
    1915    0.0000001784  -0.0000003312  -0.0000099918   0.0000101702   0.0000076348
    1916    0.0000008065  -0.0000005510  -0.0000088148   0.0000096214   0.0000069381
    1917    0.0000010544  -0.0000007817  -0.0000073299   0.0000083843   0.0000058721
    1918    0.0000008630  -0.0000010454  -0.0000053663   0.0000062293   0.0000042523
    1919   -0.0000000458  -0.0000013023  -0.0000030740   0.0000030282   0.0000020270
    1920   -0.0000000894  -0.0000015011  -0.0000017750   0.0000016856   0.0000012051
    1921    0.0000015235  -0.0000015265  -0.0000019995   0.0000035230   0.0000025477
    1922    0.0000026084  -0.0000013863  -0.0000021298   0.0000047382   0.0000033951
    1923    0.0000184076   0.0000086023  -0.0000014149   0.0000198225   0.0000132055
    1924    0.0000582614   0.0000200456  -0.0000005908   0.0000588522   0.0000397845
    1925   -0.0000005235  -0.0000129418  -0.0000305939   0.0000300704   0.0000201330
    1926   -0.0000002703  -0.0000089828  -0.0000136587   0.0000133884   0.0000090531
    1927   -0.0000000686  -0.0000007519  -0.0000109408   0.0000108722   0.0000081132
    1928   -0.0000001825  -0.0000005523  -0.0000093055   0.0000091231   0.0000068799
    1929    0.0000001708  -0.0000007099  -0.0000074579   0.0000076287   0.0000055605
    1930    0.0000003999  -0.0000010086  -0.0000053246   0.0000057245   0.0000039741
    1931    0.0000003849  -0.0000013241  -0.0000030566   0.0000034415   0.0000022927
    1932   -0.0000002587  -0.0000010013  -0.0000016423   0.0000013836   0.0000009225
    1933    0.0000008948  -0.0000013908  -0.0000018918   0.0000027866   0.0000019792
    1934    0.0000020209  -0.0000015611  -0.0000021292   0.0000041500   0.0000029978
    1935    0.0000028028  -0.0000014334  -0.0000023516   0.0000051544   0.0000036632
    1936    0.0000209148   0.0000054067  -0.0000017736   0.0000226884   0.0000154501
    1937    0.0000646340   0.0000110357  -0.0000004570   0.0000650910   0.0000462873
    1938   -0.0000012118  -0.0000184662  -0.0000414743   0.0000402625   0.0000269129
    1939   -0.0000006086  -0.0000128316  -0.0000144058   0.0000137971   0.0000100625
    1940   -0.0000002787  -0.0000010138  -0.0000092358   0.0000089571   0.0000066255
    1941   -0.0000004843  -0.0000008942  -0.0000070510   0.0000065668   0.0000049013
    1942   -0.0000003572  -0.0000009172  -0.0000046824   0.0000043252   0.0000031339
    1943   -0.0000001395  -0.0000012168  -0.0000024384   0.0000022990   0.0000015325
    1944   -0.0000001023  -0.0000004464  -0.0000015581   0.0000014557   0.0000010137
    1945    0.0000011515  -0.0000005585  -0.0000019103   0.0000030618   0.0000020444
    1946    0.0000020717  -0.0000010656  -0.0000022409   0.0000043127   0.0000029704
    1947    0.0000026014  -0.0000011421  -0.0000025348   0.0000051362   0.0000035390
    1948    0.0000030447  -0.0000011383  -0.0000027954   0.0000058401   0.0000040100
    1949    0.0000234463   0.0000019466  -0.0000021393   0.0000255857   0.0000183132
    1950    0.0000716328   0.0000012044  -0.0000010755   0.0000727083   0.0000550735
    1951   -0.0000016752  -0.0000194297  -0.0000538238   0.0000521486   0.0000353246
    1952   -0.0000009800  -0.0000110518  -0.0000190931   0.0000181130   0.0000120917
    1953   -0.0000006709  -0.0000009236  -0.0000068209   0.0000061499   0.0000046366
    1954   -0.0000008223  -0.0000008531  -0.0000043662   0.0000035439   0.0000027143
    1955   -0.0000002970  -0.0000010655  -0.0000019829   0.0000016859   0.0000011245
    1956    0.0000007981  -0.0000007379  -0.0000014291   0.0000022272   0.0000015189
    1957    0.0000018918  -0.0000005473  -0.0000017621   0.0000036539   0.0000024792
    1958    0.0000024640  -0.0000006442  -0.0000021491   0.0000046130   0.0000031343
    1959    0.0000027969  -0.0000007628  -0.0000025366   0.0000053334   0.0000036188
    1960    0.0000031028  -0.0000006482  -0.0000028830   0.0000059858   0.0000040300
    1961    0.0000033512  -0.0000006575  -0.0000031762   0.0000065274   0.0000043860
    1962    0.0000253294   0.0000003105  -0.0000026798   0.0000280093   0.0000204925
    1963    0.0000769660  -0.0000015574  -0.0000049945   0.0000819605   0.0000617670
    1964   -0.0000016617  -0.0000163138  -0.0000732784   0.0000716167   0.0000504084
    1965   -0.0000010530  -0.0000073058  -0.0000263207   0.0000252677   0.0000175338
    1966    0.0000002270  -0.0000010641  -0.0000050636   0.0000052906   0.0000036752
    1967    0.0000010097  -0.0000011600  -0.0000037427   0.0000047525   0.0000031699
    1968    0.0000020970  -0.0000013252  -0.0000022900   0.0000043870   0.0000030715
    1969    0.0000028875  -0.0000012687  -0.0000016023   0.0000044898   0.0000033328
    1970    0.0000029860  -0.0000007682  -0.0000019465   0.0000049325   0.0000034320
    1971    0.0000025338  -0.0000005900  -0.0000023775   0.0000049113   0.0000033119
    1972    0.0000023260  -0.0000005674  -0.0000028003   0.0000051263   0.0000034244
    1973    0.0000026562  -0.0000003622  -0.0000031723   0.0000058285   0.0000038836
